objectId,Kumoti,requirement,sect,specialized,help_specialization,ACL,name,updatedAt,order,requirements,quality_1,value,quality_2,note,quality_3,quality_4,quality3,quality_5,quality_6,wta_camps,focus,shareable,page_number,exceptional,affinity_1,type,createdAt,affinity_2,faction,affinity_3,Ananasi,category
2I4x9oqnAd,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Flesh of the Corpse,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,5,,"Skin retains signs of damage even after it is healed. Each time the character suffers a Physical attack that does 2+ damage, suffers -1 penalty to Physical. Penalty cannot be healed, only goes away after full day of rest.",,,,,,,,,,,,General,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,flaws
2IPDTb3c8v,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Emptiness of Faith,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,Tzimisce,,2,,,,,,,,,,,42-43,,,,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
2MDbmIkMTC,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Swimming Jaws,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,,Track by sent; gain bite attack; Communicate with Rokea a mile out; decrease rage,,,,,,,,,,,,Rokea,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,wta_forms
2MStFjnJvU,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Inanimae,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),5,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),,,,,ctdbs_kiths
2NCumGrEel,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Shielded,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,2,Talen,,Fetish,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_fetish_traits
2NFlqTr8O6,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Spirit of the Fray,Tue Jan 14 2020 21:16:30 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,Perception,,,No,Ahroun,General,Tue Jan 14 2020 21:16:30 GMT-0500 (Eastern Standard Time),Lupus,,,,wta_gifts
2PNWzZiFDa,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}","""Outside the Garden""",Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),28,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,vampiric_texts
2PitxV3E3d,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Eltroshock,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,Intelligence,,,Yes,Glass Walkers,Tribal,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,wta_gifts
2RYRqIwIbD,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Traditionalist,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetype_2
2SVrdJ0NNE,,,General,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Courageous,Thu Feb 13 2020 22:50:13 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Fleeting,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,status_traits
2VYWorFXbw,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Clap of Thunder,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,Manipulation,,,Yes,Shadow Lords,Tribal,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,wta_gifts
2ZoXQzZQCz,,Master or Luminary Elder,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Elder of the Revolution,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,2,,Must purchase this merit to be able to purchase the 7th or 6th Generation.,,,,,,,,,,,,Anarch,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
2c885Hu3b0,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Fighter,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetype_2s
2fnwZceq35,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Tremere,Sun Mar 01 2020 22:37:46 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,lore_specializations
2hiE0vaHRG,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Repulsive,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,2,Talen,,Fetish,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_fetish_traits
2htMFFpAc1,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Infernal Power,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,3,,Choose one item from List 6.,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
2j25Q7VrZq,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Feral Ichor,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
2jdN0v0YsZ,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Nightmare Born,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,,ctdbs_merits
2kDQjR7pIk,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Wraiths,Sun Mar 01 2020 22:37:46 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,lore_specializations
2lFfwWoV8x,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Otherworldly,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_flaws
2msMCkq7Uj,,Shadow Lords,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Children of the Crow,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,wta_camps
2oAtIQ0HOd,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Fanatic,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetype_2s
2oBl1aSa92,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Predator's Glare,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,,wta_merits
2oCP6FFYnh,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Metamorph,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,,wta_merits
2sZeN2NIR7,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Gargoyles,Sun Mar 01 2020 22:37:45 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,lore_specializations
2vGB6AfVxw,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Malkavian: Knights of the Moon,Sun Mar 01 2020 22:37:46 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,lore_specializations
2wvrFYMibc,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Street gangs,Sat Feb 14 2026 18:10:12 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:19 GMT-0500 (Eastern Standard Time),,,,,influence_underworld_specializations
2x3Nx9o6iO,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Toreador,Sun Mar 01 2020 22:37:46 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,lore_specializations
2ydxX1o4Xo,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Bonds of Stolen Vitae,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,Gargoyles,,2,,,,,,,,,,,54,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,merits
2z95KLqrim,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Child,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes_2
31KNazbUJj,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Order of the Fisher King,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_kith_group_types
31vnx30QGL,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Siren's Lure,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,Appearance,,,Yes,Philodox,General,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),Galliard,,,,wta_gifts
38YFcYmDoH,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Focused Power,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,wta_totem_bonus_traits
39BiF87rB9,,requires_specialization,,,Set which Necromantic Path will be learned with this merit. You will need to also add this path to Extra In Clan Disciplines in order to properly pay in-clan prices for it. Please do this before purchasing this discipline as part of character creation or your experience points may be incorrect.<p>Rules can be found on BNS page 240.</p>,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Necromantic Expertise,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,Giovanni,,1,,Opens up List 5 as an additional in Clan Discipline learnable w/o a teacher. Purchasable multiple times.,,,,,,,,,240,,,Clan,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
3AyRJEowpo,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",The Seelie Way,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,,ctdbs_merits
3BJIz9z4B2,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Blunted Claws,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_flaws
3CifUl9oLz,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Cathari,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),3,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,paths
3E29gcoT9H,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Type-A Personality,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetype_2
3E60syyr7V,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Web of Knives,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,Assamite,,3,,,,,,,,,,,31,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,merits
3Em5r8Xtmg,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Sidhe,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),10,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),,,,,ctdbs_kiths
3FXoC0bpdy,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Condition,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),2,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,ctdbs_realms
3IvnoAcmXz,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Spirit Bond,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,wta_totem_bonus_traits
3JoLrpcXg7,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Temporis: Kiss of Lachesis,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,elder_disciplines
3KCrd5CQea,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Hyaenid,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,,Hyaenid may vent rage quicker; gain bite attack; track by sent,,,,,,,,,,,,Ajaba,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_forms
3MUqW8KHJ0,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Bestial Instinct,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,2,,"Every time character gains 1 or more Beast traits, character takes 1 unsoakable aggravated damage.",,,,,,,,,,,,General,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,flaws
3MZ1jtGCcQ,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Mind Games,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,Ravnos,,1,,,,,,,,,,,50,,,,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
3PAby0wCOc,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Spirit Mastery,Tue Jan 14 2020 21:16:30 GMT-0500 (Eastern Standard Time),,,,5,,,,,,,,,Intelligence,,,Yes,Theurge,General,Tue Jan 14 2020 21:16:30 GMT-0500 (Eastern Standard Time),Philodox,,,,wta_gifts
3RLn1SDp7z,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Ominous Premonition ,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
3VVW7MBv3n,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Enigma,Tue Jan 14 2020 21:16:09 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:09 GMT-0500 (Eastern Standard Time),,,,,archetype_2
3WClmwFTwE,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Watcher,Sun Feb 15 2026 13:14:11 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Sabbat,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,titles
3XNEOaag1W,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Dark Appetite,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),,,,,ctdbs_merits
3XbqA5pEM8,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Melpominee: Persistent Echo,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,elder_disciplines
3eUqX1YT0V,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Loose Cannon,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetype_2s
3eieVYkahI,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Security,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_holdings_specializations
3g1f68Uj4F,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Predatory Terror,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,5,,,,,,,,,Appearance,,,Yes,Kitsune,Fera,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,,wta_gifts
3ixVraXRWk,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Elder,Sun Feb 15 2026 13:14:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Camarilla,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,titles
3lYuiC6PQr,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Judge Inquisitor,Sun Feb 15 2026 13:14:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Sabbat,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,titles
3pCvmB3nhl,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Geas,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,5,,,,,,,,,Manipulation,,,Yes,Philodox,General,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),Homid,,,,wta_gifts
3pwa144yZY,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Telepathic Directive,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
3q3STKq9y9,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Efficient Digestion,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,1,,Animal Blood is not reduced by half. Mortal Blood is doubled. Herd effectiveness is doubled. Cannot exceed normal Blood pool maximum.,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
3rVdurdSs6,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Thaumaturgy: Illuminate the Trail of Prey,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,rituals
3rYN13C9oV,,Ananasi,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Personal Tapestry,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,requires_specialization,,3,,,,,,,,,,,,,,Fera,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,,wta_merits
3suUyzjG9f,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Camp Loyalty,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,requires_specialization,,1,,,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,wta_merits
3y0aIk4d5h,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Sight Beyond Sight,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,Salubri Warrior,,1,,,,,,,,,,,52,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,merits
3y96nmhTCm,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Naming,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),5,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,ctdbs_arts
41HlWrYF1F,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Voudoun Master,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,Followers of Set,,3,,,,,,,,,,,27,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,merits
440T7rHnld,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Docile,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_flaws
45C6EKMu3e,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Ritual Supremacy,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,TremereTelyav,,1,,,,,,,,,,,42,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,merits
47bmrfXebx,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Smile Through the Pain,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
49BTuCvkBE,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Silver Ammunition,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,Ranged,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,wta_item_traits
4CEEeD2UyO,,requires_specialization,,,Choose which adaptation your character has. Rules can be found on BNS page 242.,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Unnatural Adaptation,Sat Mar 07 2020 10:06:41 GMT-0500 (Eastern Standard Time),,Nosferatu,,2,,Choose two special abilities from List 8.,,,,,,,,,242,,,Clan,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,merits
4FWvMh0D2O,,Weaver,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Fera Affinity,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,requires_specialization,,3,,,,,,,,,,,,,,Faction,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,wta_merits
4G51HTTG0M,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Dull,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_flaws
4GEymH1lvc,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Resist Corruption,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,wta_totem_bonus_traits
4Gl6bHXiJs,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Soothing Presence,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,,wta_merits
4H3UVVGj1S,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Iku-Abeokuta,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),6,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_fealty_courts
